
---------- Begin Simulation Statistics ----------
simSeconds                                   0.165379                       # Number of seconds simulated (Second)
simTicks                                 165379177658                       # Number of ticks simulated (Tick)
finalTick                                165379177658                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1993.92                       # Real time elapsed on the host (Second)
hostTickRate                                 82941848                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                  268786324                       # Number of bytes of host memory used (Byte)
simInsts                                     67408805                       # Number of instructions simulated (Count)
simOps                                      116912226                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    33807                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      58634                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        314409084                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               4.664214                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.214398                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       263745016                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      165                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      206053126                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  96895                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            146832947                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         293476615                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 104                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           314349845                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.655490                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.150517                       # Number of insts issued each cycle (Count)
system.ruby.network.routers2.port_buffers10.m_stall_time        13000                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.routers2.port_buffers10.m_avg_stall_time    42.763158                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.routers2.port_buffers10.m_occupancy     0.000514                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers2.port_buffers11.m_msg_count          488                       # Number of messages passed the buffer (Count)
system.ruby.network.routers2.port_buffers11.m_buf_msgs     0.004870                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers2.port_buffers11.m_stall_time       146500                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.routers2.port_buffers11.m_avg_stall_time   300.204918                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.routers2.port_buffers11.m_occupancy     0.001217                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers2.port_buffers16.m_not_avail_count          293                       # Number of times this buffer did not have N slots available (Count)
system.ruby.network.routers2.port_buffers16.m_msg_count         2700                       # Number of messages passed the buffer (Count)
system.ruby.network.routers2.port_buffers16.m_buf_msgs     0.049795                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers2.port_buffers16.m_stall_time      2643000                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.routers2.port_buffers16.m_avg_stall_time   978.888889                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.routers2.port_buffers16.m_occupancy     0.012449                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers2.port_buffers18.m_msg_count         1352                       # Number of messages passed the buffer (Count)
system.ruby.network.routers2.port_buffers18.m_buf_msgs     0.010182                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers2.port_buffers18.m_stall_time       140500                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.routers2.port_buffers18.m_avg_stall_time   103.920118                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.routers2.port_buffers18.m_occupancy     0.002546                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers2.port_buffers19.m_not_avail_count          204                       # Number of times this buffer did not have N slots available (Count)
system.ruby.network.routers2.port_buffers19.m_msg_count         2708                       # Number of messages passed the buffer (Count)
system.ruby.network.routers2.port_buffers19.m_buf_msgs     0.044133                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers2.port_buffers19.m_stall_time      2185000                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.routers2.port_buffers19.m_avg_stall_time   806.868538                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.routers2.port_buffers19.m_occupancy     0.011033                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers2.port_buffers2.m_not_avail_count           77                       # Number of times this buffer did not have N slots available (Count)
system.ruby.network.routers2.port_buffers2.m_msg_count         2395                       # Number of messages passed the buffer (Count)
system.ruby.network.routers2.port_buffers2.m_buf_msgs     0.031108                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers2.port_buffers2.m_stall_time      1297000                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.routers2.port_buffers2.m_avg_stall_time   541.544885                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.routers2.port_buffers2.m_occupancy     0.007777                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers2.port_buffers3.m_not_avail_count           19                       # Number of times this buffer did not have N slots available (Count)
system.ruby.network.routers2.port_buffers3.m_msg_count         3216                       # Number of messages passed the buffer (Count)
system.ruby.network.routers2.port_buffers3.m_buf_msgs     0.023575                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers2.port_buffers3.m_stall_time       282500                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.routers2.port_buffers3.m_avg_stall_time    87.842040                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.routers2.port_buffers3.m_occupancy     0.005894                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers2.port_buffers5.m_msg_count            8                       # Number of messages passed the buffer (Count)
system.ruby.network.routers2.port_buffers5.m_buf_msgs     0.000069                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers2.port_buffers5.m_stall_time         1500                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.routers2.port_buffers5.m_avg_stall_time   187.500000                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.routers2.port_buffers5.m_occupancy     0.000017                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers2.port_buffers6.m_msg_count          241                       # Number of messages passed the buffer (Count)
system.ruby.network.routers2.port_buffers6.m_buf_msgs     0.001559                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers2.port_buffers6.m_stall_time         4500                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.routers2.port_buffers6.m_avg_stall_time    18.672199                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.routers2.port_buffers6.m_occupancy     0.000390                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers2.port_buffers7.m_msg_count         1476                       # Number of messages passed the buffer (Count)
system.ruby.network.routers2.port_buffers7.m_buf_msgs     0.013830                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers2.port_buffers7.m_stall_time       371000                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.routers2.port_buffers7.m_avg_stall_time   251.355014                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.routers2.port_buffers7.m_occupancy     0.003457                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers2.port_buffers9.m_msg_count            7                       # Number of messages passed the buffer (Count)
system.ruby.network.routers2.port_buffers9.m_buf_msgs     0.000044                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers2.port_buffers9.m_occupancy     0.000011                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers2.power_state.pwrStateResidencyTicks::UNDEFINED     80192382                       # Cumulative time (in ticks) in various power states (Tick)
system.ruby.network.routers2.throttle00.acc_link_utilization 10000.500000                       # Accumulated link utilization system.ruby.network.ext_links2 (Count)
system.ruby.network.routers2.throttle00.link_utilization     6.235563                       # Average link utilization (Ratio)
system.ruby.network.routers2.throttle00.total_msg_count         7137                       # Total number of messages forwarded by this switch (Count)
system.ruby.network.routers2.throttle00.total_msg_bytes       160008                       # Total number of bytes forwarded by this switch (Byte)
